"Link_link__1AZfr href","ProductCard_card__cover__19-g3 src","Link_link__1AZfr","Link_link__1AZfr href 2","Link_link__1AZfr 2","ProductPrice_productPrice__price__3-50j","ProductPrice_productPrice__unit__2jvkA"
"https://www.traderjoes.com/home/products/pdp/cranberry-orange-spinach-salad-kit-083019","https://www.traderjoes.com/content/dam/trjo/products/m20501/83019.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Cranberry Orange Spinach Salad Kit","$3.99","/9 Oz"
"https://www.traderjoes.com/home/products/pdp/salsa-taquera-082746","https://www.traderjoes.com/content/dam/trjo/products/m20403/82746.png/jcr:content/renditions/cq5dam.web.1280.1280","Salsa & Hot Sauce","https://www.traderjoes.com/home/products/category/salsa-hot-sauce-68","Salsa Taquera","$2.49","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/truffle-risotto-081775","https://www.traderjoes.com/content/dam/trjo/products/m20602/81775.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Truffle Risotto","$4.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/chicken-adobo-081056","https://www.traderjoes.com/content/dam/trjo/products/m20602/81056.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Chicken Adobo","$4.29","/10.2 Oz"
"https://www.traderjoes.com/home/products/pdp/rice-pudding-082477","https://www.traderjoes.com/content/dam/trjo/products/m20504/82477.png/jcr:content/renditions/cq5dam.web.1280.1280","Dessert & Sweets","https://www.traderjoes.com/home/products/category/dessert-sweets-92","Rice Pudding","$2.99","/14.1 Oz"
"https://www.traderjoes.com/home/products/pdp/chocolate-pudding-082478","https://www.traderjoes.com/content/dam/trjo/products/m20504/82478.png/jcr:content/renditions/cq5dam.web.1280.1280","Dessert & Sweets","https://www.traderjoes.com/home/products/category/dessert-sweets-92","Chocolate Pudding","$2.99","/14.1 Oz"
"https://www.traderjoes.com/home/products/pdp/beef-bolognese-sauce-081844","https://www.traderjoes.com/content/dam/trjo/products/m20402/81844.png/jcr:content/renditions/cq5dam.web.1280.1280","BBQ, Pasta, Simmer","https://www.traderjoes.com/home/products/category/bbq-pasta-simmer-65","Beef Bolognese Sauce","$6.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/lasagna-soup-082758","https://www.traderjoes.com/content/dam/trjo/products/m20501/82758.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Lasagna Soup","$4.99","/20 Oz"
"https://www.traderjoes.com/home/products/pdp/sweet-onion-salad-kit-081724","https://www.traderjoes.com/content/dam/trjo/products/m20501/81724.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Sweet Onion Salad Kit","$3.99","/10.25 Oz"
"https://www.traderjoes.com/home/products/pdp/almond-ginger-sesame-granola-082061","https://www.traderjoes.com/content/dam/trjo/products/m20907/82061.png/jcr:content/renditions/cq5dam.web.1280.1280","Cereals","https://www.traderjoes.com/home/products/category/cereals-158","Almond Ginger Sesame Granola","$4.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/caramel-flan-081846","https://www.traderjoes.com/content/dam/trjo/products/m20504/81846.png/jcr:content/renditions/cq5dam.web.1280.1280","Dessert & Sweets","https://www.traderjoes.com/home/products/category/dessert-sweets-92","Caramel Flan","$3.49","/7.04 Oz"
"https://www.traderjoes.com/home/products/pdp/surimi-imitation-crabmeat-081860","https://www.traderjoes.com/content/dam/trjo/products/m20803/81860.png/jcr:content/renditions/cq5dam.web.1280.1280","Fish & Seafood","https://www.traderjoes.com/home/products/category/fish-seafood-131","Surimi Imitation Crabmeat","$3.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/chunky-blue-cheese-dressing-dip-082005","https://www.traderjoes.com/content/dam/trjo/products/m20404/82005.png/jcr:content/renditions/cq5dam.web.1280.1280","Dip/Spread","https://www.traderjoes.com/home/products/category/dipspread-71","Chunky Blue Cheese Dressing & Dip","$4.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/basmati-rice-from-india-025880","https://www.traderjoes.com/content/dam/trjo/products/m20901/25880.png/jcr:content/renditions/cq5dam.web.1280.1280","Pastas & Grains","https://www.traderjoes.com/home/products/category/pastas-grains-140","Basmati Rice from India","$2.99","/2 Lb"
"https://www.traderjoes.com/home/products/pdp/organic-crimini-mushrooms-053437","https://www.traderjoes.com/content/dam/trjo/products/m20702/53437.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Organic Crimini Mushrooms","$2.69","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/teeny-tiny-maple-butter-tarts-082464","https://www.traderjoes.com/content/dam/trjo/products/m20604/82464.png/jcr:content/renditions/cq5dam.web.1280.1280","Cool Desserts","https://www.traderjoes.com/home/products/category/cool-desserts-107","Teeny Tiny Maple Butter Tarts","$4.49","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/chicken-caesar-wrap-082332","https://www.traderjoes.com/content/dam/trjo/products/m20502/82332.png/jcr:content/renditions/cq5dam.web.1280.1280","Wraps, Burritos & Sandwiches","https://www.traderjoes.com/home/products/category/wraps-burritos-sandwiches-86","Chicken Caesar Wrap","$5.49","/9.5 Oz"
"https://www.traderjoes.com/home/products/pdp/sea-salt-fine-crystals-047588","https://www.traderjoes.com/content/dam/trjo/products/m20906/47588.png/jcr:content/renditions/cq5dam.web.1280.1280","Spices","https://www.traderjoes.com/home/products/category/spices-155","Sea Salt Fine Crystals","$1.99","/26.5 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-sweet-potatoes-033372","https://www.traderjoes.com/content/dam/trjo/products/m20702/33372.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Organic Sweet Potatoes","$4.99","/3 Lb"
"https://www.traderjoes.com/home/products/pdp/brie-cheese-flavored-spread-080463","https://www.traderjoes.com/content/dam/trjo/products/m20204/80463.png/jcr:content/renditions/cq5dam.web.1280.1280","Cream and Creamy Cheeses","https://www.traderjoes.com/home/products/category/cream-and-creamy-cheeses-41","Brie Cheese Flavored Spread","$3.49","/6 Oz"
"https://www.traderjoes.com/home/products/pdp/shaved-lamb-shoulder-082321","https://www.traderjoes.com/content/dam/trjo/products/m20801/82321.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Shaved Lamb Shoulder","$11.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/ground-lamb-082479","https://www.traderjoes.com/content/dam/trjo/products/m20801/82479.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Ground Lamb","$11.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/cookies-n-cream-ice-cream-sandwiches-081727","https://www.traderjoes.com/content/dam/trjo/products/m20604/81727.png/jcr:content/renditions/cq5dam.web.1280.1280","Cool Desserts","https://www.traderjoes.com/home/products/category/cool-desserts-107","Cookies 'N Cream Ice Cream Sandwiches","$4.99","/17 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/old-wisconsin-beef-summer-sausage-083417","https://www.traderjoes.com/content/dam/trjo/products/m20801/83417.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Old Wisconsin Beef Summer Sausage","$4.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/norwegian-smoked-salmon-079274","https://www.traderjoes.com/content/dam/trjo/products/m20803/79274.png/jcr:content/renditions/cq5dam.web.1280.1280","Fish & Seafood","https://www.traderjoes.com/home/products/category/fish-seafood-131","Norwegian Smoked Salmon","$5.49","/4 Oz"
"https://www.traderjoes.com/home/products/pdp/ketchup-flavored-lattice-potato-chips-082268","https://www.traderjoes.com/content/dam/trjo/products/m21001/82268.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Ketchup Flavored Lattice Potato Chips","$3.49","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/simit-turkish-sesame-bread-081133","https://www.traderjoes.com/content/dam/trjo/products/m20602/81133.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Simit Turkish Sesame Bread","$3.49","/14.1 Oz"
"https://www.traderjoes.com/home/products/pdp/sliced-calabrese-uncured-salami-081864","https://www.traderjoes.com/content/dam/trjo/products/m20801/81864.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Sliced Calabrese Uncured Salami","$3.49","/5 Oz"
"https://www.traderjoes.com/home/products/pdp/protein-pancakes-082570","https://www.traderjoes.com/content/dam/trjo/products/m20503/82570.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Protein Pancakes","$3.79","/4.9 Oz"
"https://www.traderjoes.com/home/products/pdp/goat-cheese-caramelized-onion-ravioli-081613","https://www.traderjoes.com/content/dam/trjo/products/m20503/81613.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Goat Cheese & Caramelized Onion Ravioli","$3.99","/8.8 Oz"
"https://www.traderjoes.com/home/products/pdp/gluten-free-cranberry-raisin-toasts-079654","https://www.traderjoes.com/content/dam/trjo/products/m21001/79654.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Gluten Free Cranberry Raisin Toasts","$4.99","/5 Oz"
"https://www.traderjoes.com/home/products/pdp/crispy-garlic-078302","https://www.traderjoes.com/content/dam/trjo/products/m21001/78302.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Crispy Garlic","$3.29","/4 Oz"
"https://www.traderjoes.com/home/products/pdp/vanilla-non-dairy-frozen-dessert-081238","https://www.traderjoes.com/content/dam/trjo/products/m20604/81238.png/jcr:content/renditions/cq5dam.web.1280.1280","Cool Desserts","https://www.traderjoes.com/home/products/category/cool-desserts-107","Vanilla Non-Dairy Frozen Dessert","$4.29","/16 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/chicken-lettuce-wraps-082351","https://www.traderjoes.com/content/dam/trjo/products/m20503/82351.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Chicken Lettuce Wraps","$5.99","/7.5 Oz"
"https://www.traderjoes.com/home/products/pdp/homestyle-cherry-pistachio-pecan-granola-081000","https://www.traderjoes.com/content/dam/trjo/products/m20907/81000.png/jcr:content/renditions/cq5dam.web.1280.1280","Cereals","https://www.traderjoes.com/home/products/category/cereals-158","Homestyle Cherry Pistachio Pecan Granola","$4.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/mini-chicken-tacos-081280","https://www.traderjoes.com/content/dam/trjo/products/m20602/81280.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Mini Chicken Tacos","$5.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/turkish-inspired-stuffed-eggplant-081865","https://www.traderjoes.com/content/dam/trjo/products/m20503/81865.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Turkish Inspired Stuffed Eggplant","$7.99","/18 Oz"
"https://www.traderjoes.com/home/products/pdp/loaded-mashed-potatoes-081840","https://www.traderjoes.com/content/dam/trjo/products/m20501/81840.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Loaded Mashed Potatoes","$5.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/sliced-peppered-uncured-salami-081863","https://www.traderjoes.com/content/dam/trjo/products/m20801/81863.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Sliced Peppered Uncured Salami","$6.99","/10 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-sweet-cream-creamer-080825","https://www.traderjoes.com/content/dam/trjo/products/m20301/80825.png/jcr:content/renditions/cq5dam.web.1280.1280","Milk & Cream","https://www.traderjoes.com/home/products/category/milk-cream-47","Organic Sweet Cream Creamer","$2.99","/16 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/organic-milk-a2a2-080971","https://www.traderjoes.com/content/dam/trjo/products/m20301/80971.png/jcr:content/renditions/cq5dam.web.1280.1280","Milk & Cream","https://www.traderjoes.com/home/products/category/milk-cream-47","Organic Milk A2/A2","$5.99","/64 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/creamy-mac-cheese-082279","https://www.traderjoes.com/content/dam/trjo/products/m20501/82279.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Creamy Mac & Cheese","$4.99","/20 Oz"
"https://www.traderjoes.com/home/products/pdp/thai-style-red-curry-soup-081307","https://www.traderjoes.com/content/dam/trjo/products/m20501/81307.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Thai Style Red Curry Soup","$4.99","/20 Oz"
"https://www.traderjoes.com/home/products/pdp/harvest-vegetable-hash-egg-white-bites-081786","https://www.traderjoes.com/content/dam/trjo/products/m20503/81786.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Harvest Vegetable Hash Egg White Bites","$3.79","/4.2 Oz"
"https://www.traderjoes.com/home/products/pdp/furikake-snack-mix-079824","https://www.traderjoes.com/content/dam/trjo/products/m21001/79824.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Furikake Snack Mix","$3.99","/7.5 Oz"
"https://www.traderjoes.com/home/products/pdp/lemony-chicken-orzo-soup-082331","https://www.traderjoes.com/content/dam/trjo/products/m20501/82331.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Lemony Chicken Orzo Soup","$4.99","/20 Oz"
"https://www.traderjoes.com/home/products/pdp/chocolate-whipped-light-cream-080948","https://www.traderjoes.com/content/dam/trjo/products/m20301/80948.png/jcr:content/renditions/cq5dam.web.1280.1280","Milk & Cream","https://www.traderjoes.com/home/products/category/milk-cream-47","Chocolate Whipped Light Cream","$4.49","/13 Oz"
"https://www.traderjoes.com/home/products/pdp/fresh-fennel-095748","https://www.traderjoes.com/content/dam/trjo/products/m20702/95748.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Fresh Fennel","$3.49","/20 Oz"
"https://www.traderjoes.com/home/products/pdp/wild-alaskan-sockeye-salmon-fillets-068719","https://www.traderjoes.com/content/dam/trjo/products/m20803/68719.png/jcr:content/renditions/cq5dam.web.1280.1280","Fish & Seafood","https://www.traderjoes.com/home/products/category/fish-seafood-131","Wild Alaskan Sockeye Salmon Fillets","$14.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/butternut-squash-risotto-081774","https://www.traderjoes.com/content/dam/trjo/products/m20602/81774.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Butternut Squash Risotto","$4.49","/16 Oz"
